,ACTR3B,ANLN,BAG1,BCL2,BIRC5,BLVRA,CCNB1,CCNE1,CDC20,CDC6,CDCA1,CDH3,CENPF,CEP55,CXXC5,EGFR,ERBB2,ESR1,EXO1,FGFR4,FOXA1,FOXC1,GPR160,GRB7,KIF2C,KNTC2,KRT14,KRT17,KRT5,MAPT,MDM2,MELK,MIA,MKI67,MLPH,MMP11,MYBL2,MYC,NAT1,ORC6L,PGR,PHGDH,PTTG1,RRM2,SFRP1,SLC39A6,TMEM45B,TYMS,UBE2C,UBE2T
95,-0.45299999999999996,-0.342,-0.337,0.7140000000000001,-1.518,0.28300000000000003,-1.8519999999999999,-0.42100000000000004,0.257,-2.158,-1.393,1.889,-1.143,-1.16,-1.025,0.195,5.879,-3.508,-1.045,0.24100000000000002,1.252,-0.28,-0.93,3.2489999999999997,-0.946,-0.807,-0.48100000000000004,-0.409,-1.433,0.05,0.08800000000000001,-0.037000000000000005,-2.641,-0.5920000000000001,1.125,3.66,-0.8240000000000001,-1.766,-0.27399999999999997,-1.3419999999999999,0.836,-1.4980000000000002,-1.626,-1.788,-2.153,-2.398,0.935,-2.3,-0.639,-0.611
96,-0.539,-1.5430000000000001,-0.457,0.77,-1.17,0.018000000000000002,-1.183,-0.62,-0.589,-2.217,-1.067,1.7180000000000002,-1.062,-0.8,-0.387,-0.084,5.773,-3.148,-0.722,1.751,1.864,-1.37,1.324,2.884,-1.506,-0.769,-0.57,-1.8940000000000001,-1.4569999999999999,-0.321,0.16,-0.41100000000000003,-2.628,-0.956,0.603,2.668,-0.43700000000000006,-1.554,-0.312,-1.5419999999999998,0.326,-1.984,-1.028,-0.496,-0.727,-2.269,-0.04,-1.67,-0.882,-0.358
97,-1.479,-3.278,-1.105,0.9359999999999999,-2.415,0.134,-2.5860000000000003,-1.107,-1.693,-2.055,-2.395,0.499,-1.486,-2.51,-0.151,-0.46299999999999997,6.926,0.5920000000000001,-2.4619999999999997,-1.482,3.056,-1.14,0.7040000000000001,3.7439999999999998,-2.434,-3.548,0.29,-0.484,-0.7,-0.29,0.175,-2.54,-1.9280000000000002,-1.8659999999999999,1.0290000000000001,4.855,-2.2880000000000003,-3.515,0.309,0.0,1.0190000000000001,-1.945,-2.2319999999999998,-2.727,-1.831,-1.207,-1.47,-3.85,-1.357,-1.9680000000000002
98,-1.1640000000000001,-2.872,-0.41700000000000004,0.731,-1.423,0.534,-2.246,-1.153,-1.891,1.5390000000000001,-1.715,1.4169999999999998,-2.553,-3.07,0.531,0.015,5.859,-3.8710000000000004,-1.975,-1.607,2.134,-1.41,0.156,2.7539999999999996,-2.258,-2.06,-0.473,-0.5660000000000001,-1.107,1.264,0.49700000000000005,-1.8,-3.5039999999999996,-0.978,1.355,5.564,-2.2119999999999997,-2.479,0.642,-3.177,1.124,-2.84,-1.6740000000000002,-1.2819999999999998,-2.15,-1.909,1.945,-3.52,-0.758,-2.077
99,-0.6990000000000001,-2.134,-0.97,0.373,-0.055999999999999994,0.111,-1.213,-0.828,-0.8140000000000001,-1.382,-1.597,0.414,-1.629,-1.23,-0.401,0.005,5.7170000000000005,-2.9410000000000003,-1.3130000000000002,-0.045,1.495,-1.46,1.446,2.766,-1.264,-2.787,-0.188,-1.5730000000000002,-0.912,-0.053,-0.048,-1.284,-2.15,-1.5030000000000001,0.513,4.418,-0.8220000000000001,-1.9769999999999999,0.037000000000000005,-2.983,0.97,-1.79,-1.4909999999999999,-0.738,-0.983,-1.401,1.564,-3.53,-1.357,-0.9620000000000001
100,-1.568,-1.956,-0.254,0.518,-0.682,0.27399999999999997,-1.798,-0.8109999999999999,-1.4340000000000002,-1.2329999999999999,-1.558,0.902,-0.9359999999999999,-0.32,-0.907,0.174,4.067,-0.345,-1.585,-1.252,2.363,-1.85,1.768,2.195,-1.615,-1.483,-0.28,-1.2329999999999999,-1.217,-0.529,0.38299999999999995,-0.451,-2.3040000000000003,0.738,0.7090000000000001,4.511,-1.94,-2.97,3.952,-3.161,0.6659999999999999,-2.7569999999999997,-1.525,-0.914,-1.1840000000000002,-0.278,0.057,-2.68,-0.504,-0.262
101,-0.8740000000000001,-2.481,-0.9540000000000001,0.535,-3.029,1.411,-2.6210000000000004,-1.111,-1.964,1.495,-2.563,2.478,-2.002,-2.52,0.036000000000000004,0.324,6.318,-0.174,-2.073,-1.242,2.696,-1.94,2.8089999999999997,3.491,-3.002,-1.829,-0.6940000000000001,-0.858,-1.421,0.317,0.094,-2.431,0.0,-3.786,0.775,5.127000000000001,-2.325,-4.234,0.006999999999999999,0.0,0.915,-2.036,-2.29,-2.2840000000000003,-2.282,-1.355,1.755,-2.78,-1.472,-2.411
102,-1.44,-1.42,-0.7240000000000001,0.7340000000000001,-2.798,0.586,-1.766,-1.361,-1.411,-1.598,-2.7310000000000003,2.98,-1.7519999999999998,-1.08,-0.055,0.509,6.803999999999999,-2.8480000000000003,-1.791,1.351,2.432,-0.97,4.765,3.761,-2.622,-2.073,-0.125,-0.85,-1.45,0.19,0.409,-1.1640000000000001,-2.4019999999999997,-1.222,1.119,3.197,-1.195,-3.0860000000000003,0.35700000000000004,-2.406,1.4680000000000002,-1.601,-1.5230000000000001,-1.199,-1.901,-2.457,1.7080000000000002,-3.28,-1.202,-1.989
103,-0.965,-2.126,0.348,0.4,-0.37,1.1440000000000001,-1.979,-0.09300000000000001,-1.561,-1.7480000000000002,-1.9780000000000002,1.1059999999999999,-1.092,-1.44,0.537,-0.47600000000000003,6.932,-1.112,-1.557,1.359,1.7930000000000001,-2.36,1.389,3.27,-1.835,-1.921,0.08800000000000001,-1.423,-1.7209999999999999,-0.19899999999999998,0.006999999999999999,-1.067,-2.271,-1.114,0.852,3.147,-1.706,-5.46,1.225,0.0,-0.268,-0.775,-1.3259999999999998,-1.17,-2.477,-3.182,-0.573,-2.3,-1.391,-0.366
104,-1.1079999999999999,-1.986,-1.023,1.013,-1.068,0.669,-2.096,-0.462,-1.4040000000000001,-0.825,-2.083,1.3359999999999999,-0.813,-2.03,0.057999999999999996,-0.888,5.182,3.362,-1.9080000000000001,-0.898,1.7380000000000002,-1.38,2.086,2.522,-2.0469999999999997,-1.8419999999999999,0.389,0.34,-0.892,0.38299999999999995,0.043,-1.844,-1.207,-2.157,0.746,4.811,-1.761,-2.279,1.21,0.0,1.014,-3.552,-1.358,-2.327,-2.25,-0.139,-0.731,-2.42,-1.499,-2.9010000000000002
105,-0.983,-3.5789999999999997,0.745,1.915,0.0,-0.642,-2.81,-1.4580000000000002,-1.6569999999999998,-3.013,-2.9989999999999997,-0.623,-2.24,-3.0239999999999996,1.0659999999999998,-0.475,2.7910000000000004,2.0580000000000003,-1.68,0.0,2.68,-0.386,-0.281,0.755,-2.142,-3.011,0.35600000000000004,-0.41200000000000003,-0.444,0.677,1.354,-2.55,-0.98,-2.593,0.0,4.658,-2.8930000000000002,-1.811,4.6739999999999995,-2.9130000000000003,0.0,-2.376,-2.467,-4.0489999999999995,-1.68,0.11599999999999999,-1.021,-4.117,-1.61,-2.8160000000000003
106,-0.569,-2.556,0.32799999999999996,1.062,0.0,-0.326,-2.45,-1.4,-1.6540000000000001,-2.783,-2.244,0.935,-1.651,-2.265,0.853,0.11,2.184,1.505,-1.99,0.0,2.71,-0.514,-0.027999999999999997,0.8190000000000001,-1.633,-2.298,0.919,0.192,-0.027999999999999997,0.8370000000000001,0.5670000000000001,-2.147,0.94,-1.733,0.0,3.2910000000000004,-2.255,-0.47200000000000003,1.975,-2.094,0.0,-2.2680000000000002,-2.543,-3.55,0.09300000000000001,0.981,-1.699,-3.225,-1.13,-2.011
107,-0.5529999999999999,-3.1289999999999996,0.595,2.302,0.0,0.315,-3.0410000000000004,-0.986,-1.376,-2.454,-2.787,-1.045,-2.161,-2.2840000000000003,1.067,-0.106,1.588,3.281,-1.75,0.0,2.71,0.604,-0.073,0.391,-1.61,-2.532,0.318,-1.729,-1.145,0.368,1.7309999999999999,-2.082,-1.74,-1.6669999999999998,0.0,-0.051,-2.665,-2.2230000000000003,4.35,-2.465,0.0,-1.827,-2.287,-3.156,-1.393,0.529,-1.459,-3.907,-1.07,-2.151
108,-0.201,-2.806,0.017,0.655,-2.7439999999999998,-0.138,-2.605,-1.265,-1.734,-3.108,-3.17,-1.6469999999999998,-2.263,-2.77,0.07200000000000001,-0.006,2.26,2.84,-2.767,0.301,2.9589999999999996,-0.43,1.546,0.342,-1.655,-2.697,0.18899999999999997,-1.459,-0.976,-0.135,0.243,-2.496,-1.3019999999999998,-2.198,1.088,2.26,-2.459,-0.7929999999999999,0.07,-1.6369999999999998,0.611,-2.697,-2.406,-4.635,-0.32,-0.382,-0.787,-3.44,-1.5230000000000001,-1.8519999999999999
109,-0.904,-2.9160000000000004,0.307,0.89,-2.7680000000000002,0.203,-2.766,-1.6640000000000001,-1.605,-3.045,-2.966,-1.104,-1.6909999999999998,-2.76,0.743,-0.218,1.7069999999999999,4.385,-2.911,-1.69,2.608,-0.78,0.667,0.35600000000000004,-1.771,-2.285,-0.10300000000000001,-1.61,-1.298,-0.19,0.268,-2.641,-2.4419999999999997,-1.926,1.002,2.3409999999999997,-2.222,-2.8089999999999997,4.725,-1.795,2.157,-1.885,-2.271,-3.758,-1.99,0.934,-1.507,-3.84,-1.446,-2.336
110,-1.7480000000000002,-3.14,1.9969999999999999,0.5870000000000001,-2.865,0.11,-2.741,-0.647,-1.538,-2.983,-2.189,-0.41700000000000004,-2.625,-2.91,0.868,-0.11199999999999999,3.092,2.701,-2.592,-1.746,3.0180000000000002,-0.42,0.153,0.281,-1.5019999999999998,-2.7030000000000003,0.20199999999999999,-1.7830000000000001,-0.894,0.17300000000000001,0.579,-2.716,-1.486,-2.021,1.13,3.873,-2.7960000000000003,-3.117,4.543,-3.285,0.43700000000000006,-2.365,-2.299,-3.693,-1.003,-0.462,-1.584,-3.66,-1.903,-2.09
111,-0.163,-3.27,0.5660000000000001,0.483,-2.825,-0.4,-2.188,-1.026,-1.7109999999999999,-2.9160000000000004,-2.766,-0.14800000000000002,-2.71,-2.75,-0.066,-0.17600000000000002,1.909,2.387,0.0,-0.34700000000000003,2.064,-0.73,1.642,0.45399999999999996,-1.76,-2.707,0.507,-1.0070000000000001,-0.248,0.303,-0.133,-2.213,-0.156,-2.573,0.823,3.0460000000000003,-2.622,-2.694,3.83,-1.891,0.8740000000000001,-1.597,-2.346,-3.463,0.35200000000000004,0.77,-1.3230000000000002,-3.81,-1.4680000000000002,-2.716
112,-0.754,-4.2219999999999995,0.312,1.015,-4.106,0.261,-3.8360000000000003,-2.524,-3.2889999999999997,0.0,0.0,0.932,-3.2439999999999998,-4.143,0.145,0.047,2.391,1.665,0.0,-2.524,2.642,-1.01,0.965,0.8029999999999999,-4.636,-3.103,1.2109999999999999,0.39,-0.8490000000000001,0.013000000000000001,-0.613,-3.386,0.035,0.0,1.2309999999999999,6.065,-4.756,-2.191,5.147,0.0,1.409,-3.3710000000000004,-4.155,-5.069,-0.29100000000000004,0.024,-0.825,-4.17,-3.24,-2.269
113,-1.307,-3.562,-0.353,1.3869999999999998,-2.5860000000000003,0.065,-3.48,-1.811,-1.597,-3.688,-3.32,0.292,-2.404,-3.69,1.168,-0.5489999999999999,3.65,3.5439999999999996,-2.963,-0.826,3.053,-0.98,-0.11800000000000001,0.856,-1.9709999999999999,-2.805,-0.156,-1.97,-1.0090000000000001,0.925,0.519,-3.1180000000000003,-2.528,-1.95,1.712,4.466,-2.7319999999999998,-3.3930000000000002,4.994,-2.823,1.3130000000000002,-1.931,-2.271,-3.67,-2.075,1.361,-0.602,-4.42,-1.425,-3.1310000000000002
114,0.6409999999999999,-2.138,0.958,0.7390000000000001,-1.571,-1.74,-2.234,-1.578,-1.472,-2.667,-1.879,0.14400000000000002,-1.4040000000000001,-1.77,-0.24600000000000002,-0.302,3.2319999999999998,2.676,-1.682,-1.2109999999999999,2.5610000000000004,-1.44,1.374,0.6609999999999999,-2.189,-1.828,0.298,-0.45299999999999996,-0.9009999999999999,0.9079999999999999,-0.201,-1.643,-1.405,-1.589,0.879,3.236,-1.874,-1.0590000000000002,4.874,-2.7539999999999996,1.143,-2.494,-2.33,-2.718,-1.574,0.637,-1.8659999999999999,-2.4,-1.349,-2.267
115,-0.976,-2.772,0.07200000000000001,0.552,-2.431,-0.204,-2.49,-1.575,-1.8719999999999999,-3.6639999999999997,-3.323,0.067,-3.449,-3.0,-0.036000000000000004,-0.139,2.1069999999999998,4.37,-3.2739999999999996,-2.13,3.2119999999999997,-0.21,0.649,0.591,-1.8719999999999999,-2.906,0.898,0.20800000000000002,-0.363,0.401,-0.172,-2.515,-0.68,-2.867,1.083,1.7890000000000001,-2.701,-0.43200000000000005,3.403,-2.888,0.624,-2.171,-2.656,-3.551,-0.064,0.44,-0.991,-3.09,-1.85,-2.826
116,-1.117,-3.193,0.737,0.9540000000000001,-2.044,0.49700000000000005,-2.484,-1.6019999999999999,-1.639,-3.7539999999999996,-3.077,-0.005,-2.419,-3.49,0.517,-0.777,3.359,3.8360000000000003,-2.9139999999999997,-1.742,2.592,-0.4,1.321,0.564,-2.003,-2.582,1.235,0.513,-0.265,0.691,-0.05,-2.0380000000000003,-0.431,-2.333,1.42,2.295,-2.543,-1.4080000000000001,4.796,-3.0869999999999997,0.736,-2.239,-2.622,-3.781,0.35700000000000004,1.8430000000000002,-1.286,-3.74,-1.643,-2.103
117,-0.555,-4.363,0.298,0.643,-3.846,-0.866,-3.575,-2.073,-3.054,0.0,-3.141,-0.624,-3.3080000000000003,-3.37,-0.354,0.064,1.063,3.9010000000000002,-3.468,-2.08,2.298,0.07,1.797,0.395,-3.627,-3.925,0.682,-0.20800000000000002,-0.354,1.642,0.040999999999999995,-3.653,-1.4369999999999998,-1.518,1.7080000000000002,2.265,-3.3310000000000004,-2.194,4.928,-4.618,1.198,-2.364,-3.305,-4.0889999999999995,-0.196,-0.35,-1.771,-4.75,-2.892,-2.945
118,-0.35100000000000003,-2.792,1.9680000000000002,0.529,-3.985,-0.308,-2.842,-2.245,-2.019,-1.088,-4.4430000000000005,-0.005,-3.8139999999999996,-3.65,0.545,-0.115,2.29,4.939,-3.8760000000000003,-1.2690000000000001,2.395,-1.0,1.77,0.531,-3.554,-3.105,0.11699999999999999,-1.607,-0.7809999999999999,1.159,-0.044000000000000004,-3.188,-1.7169999999999999,-2.759,1.123,3.964,-2.928,-2.06,5.728,-3.755,1.402,-4.303999999999999,-2.859,-4.107,-0.442,0.569,-2.259,-3.72,-2.126,-2.448
119,-0.531,-3.674,0.556,0.17800000000000002,-3.032,0.51,-2.8539999999999996,-1.7009999999999998,-3.196,-3.4130000000000003,-3.298,0.073,-3.0989999999999998,-2.46,-0.809,-0.024,1.3030000000000002,1.8359999999999999,-3.489,-1.87,2.147,-1.15,1.6269999999999998,0.48700000000000004,-3.017,-2.405,0.7959999999999999,-0.52,-0.562,1.166,0.174,-2.99,-0.898,-2.931,0.705,2.6180000000000003,-3.522,-1.109,4.952,0.0,1.181,-3.3710000000000004,-2.6439999999999997,-3.2030000000000003,-0.23199999999999998,0.8390000000000001,-1.01,-3.1,-2.2319999999999998,-2.94
120,-0.9940000000000001,-3.8480000000000003,0.132,0.401,-3.8,1.7009999999999998,-3.2319999999999998,-1.6969999999999998,-2.895,0.0,-3.603,-0.318,-3.083,-3.48,0.285,0.366,1.495,4.298,-3.748,-2.056,3.217,0.42,1.459,0.845,-3.013,-3.49,-0.503,-1.24,-0.903,1.569,0.37,-3.1910000000000003,-2.53,-2.531,1.063,3.72,-3.761,-2.82,5.313,-3.1439999999999997,1.804,-3.1830000000000003,-3.1460000000000004,-4.07,-1.306,3.233,-1.649,-3.53,-1.8,-2.5810000000000004
121,-1.112,-3.076,1.043,0.32899999999999996,-3.113,0.32899999999999996,-2.755,-2.008,-2.3609999999999998,-2.977,-1.251,-0.04,-1.838,-2.72,-0.242,-0.32899999999999996,2.952,4.513999999999999,-2.511,-1.25,3.523,-2.07,1.9280000000000002,1.097,-2.965,-2.543,0.41,0.175,-0.72,0.6920000000000001,0.231,-2.635,-1.5930000000000002,-1.624,0.507,3.287,-3.293,-2.707,4.4030000000000005,0.0,0.544,-2.8989999999999996,-2.9160000000000004,-3.069,-1.3969999999999998,4.088,0.183,-3.09,-1.788,-2.053
122,-0.917,-3.2560000000000002,1.0859999999999999,0.524,-3.108,0.43,-3.049,-2.585,-2.138,-2.995,-1.251,-0.135,-1.7730000000000001,-2.71,-0.139,-0.26899999999999996,2.9389999999999996,4.6930000000000005,-2.395,-1.3130000000000002,3.261,-1.88,1.692,1.4709999999999999,-3.105,-2.48,0.304,0.299,-0.35200000000000004,1.439,0.391,-2.964,-2.0340000000000003,-1.548,1.104,3.37,-3.322,-2.6519999999999997,4.448,0.0,0.858,-3.073,-2.74,-3.136,-1.2890000000000001,3.8989999999999996,-0.11800000000000001,-3.1,-1.475,-2.332
123,-1.012,-3.208,0.711,0.62,-2.823,0.055999999999999994,-2.8710000000000004,-1.5090000000000001,-2.061,-3.08,-3.673,0.43799999999999994,-3.012,-2.85,0.094,0.171,2.25,3.094,-3.302,-1.6480000000000001,2.182,-0.6,0.987,0.711,-3.1439999999999997,-3.227,0.628,0.385,-0.721,1.629,0.258,-2.504,-1.335,-2.574,1.327,4.285,-3.508,-1.94,1.39,-3.181,2.045,-3.372,-2.545,-4.261,-0.78,2.37,1.796,-3.08,-1.671,-2.763
124,-0.115,-4.934,0.685,0.076,-3.8939999999999997,-0.511,-3.4410000000000003,-1.913,-3.273,-2.72,-3.927,0.271,-3.429,-3.58,0.652,-0.331,5.171,5.803,-3.5039999999999996,-1.954,3.7310000000000003,-2.25,1.946,1.4269999999999998,-3.798,-3.498,0.027000000000000003,-1.109,-0.861,2.322,0.28600000000000003,-3.792,-1.663,-4.457,1.65,4.197,-4.18,-3.366,4.825,0.0,0.873,-2.31,-3.528,-4.192,-1.626,0.975,-0.449,-4.24,-2.194,-2.698
125,-0.19,-3.3289999999999997,-0.8540000000000001,0.259,-3.611,0.737,-4.435,-1.496,-2.9019999999999997,-2.946,-3.623,0.773,-3.123,-3.07,0.569,-0.158,3.205,3.492,-3.385,-1.9380000000000002,2.269,-1.41,1.63,0.6779999999999999,-3.657,-3.8930000000000002,0.736,-0.956,-0.337,0.9259999999999999,0.11900000000000001,0.0,-0.986,-2.676,1.61,4.114,-3.042,-1.206,2.072,0.0,1.153,-1.9709999999999999,-3.133,-3.543,1.314,3.201,-0.8220000000000001,-4.1,-2.753,-2.8110000000000004
126,-0.48,-2.57,-0.44299999999999995,0.6890000000000001,-2.753,0.565,-2.5989999999999998,-1.5530000000000002,-2.006,-2.535,-2.842,0.47600000000000003,-3.213,-2.77,-0.272,-0.21100000000000002,2.416,1.9680000000000002,-2.821,-1.767,2.34,-1.49,0.605,0.7979999999999999,-2.698,-2.7460000000000004,0.857,-0.10800000000000001,-0.242,1.109,-0.10099999999999999,-1.891,-0.023,-2.728,1.52,3.037,-2.655,-1.03,4.361000000000001,-3.5839999999999996,0.324,-2.895,-2.416,-2.516,1.133,0.313,-1.375,-2.98,-1.245,-1.599
127,-0.306,-3.554,0.917,0.39799999999999996,-3.3289999999999997,-0.841,-3.187,-1.666,-1.9880000000000002,-3.8360000000000003,-2.6060000000000003,1.382,-2.665,-3.93,0.012,-0.532,3.551,3.417,-3.407,-0.665,1.86,-0.34,0.17,0.953,-3.1510000000000002,-3.057,1.276,0.23600000000000002,-0.21100000000000002,1.2329999999999999,-0.485,-3.39,-0.005,-2.685,1.008,2.1630000000000003,-3.161,-1.986,4.312,-3.398,0.647,-1.7590000000000001,-3.095,-4.032,0.6990000000000001,1.34,-0.613,-4.22,-2.247,-2.414
128,-0.6609999999999999,-1.105,-0.903,0.655,0.825,0.301,-0.593,-0.5329999999999999,0.327,-0.521,-1.18,-0.912,-0.444,-1.13,1.079,-0.128,1.733,2.6,-1.084,-1.2109999999999999,2.0669999999999997,-0.93,-0.087,0.49200000000000005,-0.231,-0.8420000000000001,-0.128,-1.959,-0.909,0.308,0.213,-0.37799999999999995,-2.488,0.271,0.634,3.917,-0.289,-0.809,0.49700000000000005,-1.169,-0.11800000000000001,-1.7790000000000001,0.247,-1.7519999999999998,-1.673,-1.046,-1.146,-1.42,0.151,-1.155
129,0.27,-2.8280000000000003,-0.536,0.584,-0.667,0.7959999999999999,-2.0909999999999997,-0.614,-2.141,0.0,-0.929,-2.465,-1.2570000000000001,-1.61,0.634,-1.3980000000000001,2.177,4.102,-2.952,-0.929,2.279,-2.42,1.3559999999999999,0.5820000000000001,-3.0039999999999996,-1.0270000000000001,-0.19699999999999998,-2.6439999999999997,-2.7060000000000004,0.0,0.0,-1.194,0.0,-2.345,0.047,2.713,-1.136,-1.479,4.021,-1.893,0.395,-3.1289999999999996,-1.166,-2.114,-3.2,2.16,0.0,-2.39,-0.42700000000000005,-1.445
130,-0.7440000000000001,-2.519,-0.6679999999999999,0.40399999999999997,-0.7440000000000001,0.528,-1.591,-1.011,-1.511,-2.157,-2.156,-0.519,-1.494,-2.61,1.896,-0.643,2.903,1.264,-1.601,-1.712,2.714,-2.06,0.158,0.6579999999999999,-1.8559999999999999,-2.224,-0.19399999999999998,-1.486,-1.4609999999999999,0.462,-0.142,-1.899,-2.787,-1.976,0.7609999999999999,4.478,-0.45299999999999996,-0.267,0.7490000000000001,-2.813,0.632,-2.8089999999999997,-1.839,-2.593,-2.208,2.6180000000000003,-1.228,-2.31,-0.75,-1.051
131,-0.855,-1.889,0.6890000000000001,0.337,-1.517,0.524,-1.725,-1.464,-1.77,-1.5590000000000002,-1.9780000000000002,-0.011000000000000001,-2.015,-0.94,0.8220000000000001,-0.423,1.476,4.064,-1.035,-0.722,2.4290000000000003,-1.79,1.494,1.043,-2.425,-2.1590000000000003,-0.39899999999999997,-2.325,-1.605,-0.106,0.182,-1.128,-4.128,-0.9079999999999999,0.252,4.678999999999999,-1.7180000000000002,-1.749,1.546,-2.455,-0.017,-2.0269999999999997,-2.1790000000000003,-2.193,-3.39,2.106,0.456,-2.64,-0.598,-0.384
132,-1.2570000000000001,-2.381,-0.943,0.226,-2.557,1.136,-1.3090000000000002,-1.187,-1.431,-1.463,-0.825,0.068,-1.641,-1.33,0.318,0.599,5.486000000000001,1.902,-1.202,-1.95,2.594,-3.06,1.3330000000000002,3.4339999999999997,-1.392,-0.879,-0.20800000000000002,-2.282,-1.837,0.58,0.521,-1.064,0.0,-2.324,0.5920000000000001,3.572,-1.886,-2.615,2.089,0.0,0.8740000000000001,-3.083,-1.328,-2.208,-2.969,1.023,-1.695,-2.24,-0.9940000000000001,-0.21899999999999997
133,-0.267,-0.8029999999999999,-0.409,0.32899999999999996,0.179,1.5419999999999998,-0.8540000000000001,-1.17,-0.23800000000000002,-1.776,-0.5429999999999999,-1.06,0.105,-0.31,1.024,-0.429,0.45899999999999996,2.5269999999999997,-0.498,-1.0759999999999998,2.129,-1.76,0.6990000000000001,0.447,-1.6769999999999998,-0.909,-0.588,-2.162,-1.604,-0.11900000000000001,0.17800000000000002,-0.4,-3.141,-0.701,0.557,3.6289999999999996,0.609,-2.061,1.419,-0.909,0.025,-3.197,-0.672,-2.491,-3.1839999999999997,0.12300000000000001,-1.8940000000000001,-1.05,0.012,-0.051
134,-0.938,-1.999,-0.91,0.47200000000000003,-1.564,0.35200000000000004,-1.8419999999999999,-1.52,-0.5660000000000001,0.7390000000000001,-0.732,-1.818,-1.3769999999999998,-0.83,0.7759999999999999,-0.335,3.906,3.577,-1.5530000000000002,-1.39,2.177,-1.6,1.909,2.0580000000000003,-1.798,-0.7909999999999999,-0.34700000000000003,-1.834,-1.625,-0.363,-0.049,-0.988,-2.861,-0.263,0.665,3.295,0.185,-1.403,3.057,-1.376,0.075,-2.252,-1.3430000000000002,-1.403,-3.0639999999999996,1.579,0.92,-1.47,-0.196,-0.55
135,-0.95,-1.757,0.25,0.099,-1.2890000000000001,1.219,-1.135,-1.27,-1.178,-1.9869999999999999,-0.736,-0.8490000000000001,-0.565,-0.79,1.371,-0.366,1.6980000000000002,4.262,-1.567,-2.441,4.138999999999999,-2.62,1.8419999999999999,0.624,-0.8420000000000001,-2.0709999999999997,-0.55,-2.134,-1.6569999999999998,1.244,0.077,-0.21899999999999997,-2.351,-1.854,0.10300000000000001,1.94,-2.273,-1.7280000000000002,5.218,-2.861,1.004,-3.6210000000000004,-0.772,-1.8619999999999999,-1.936,-1.4580000000000002,-0.892,-2.19,-0.294,-1.046
136,0.039,-1.9369999999999998,0.095,0.13699999999999998,-0.948,2.833,-1.669,-0.9109999999999999,-1.601,-2.077,-1.765,0.444,-2.099,-1.16,-0.021,-0.111,2.551,3.5460000000000003,-2.627,-1.784,1.913,-2.3,1.956,0.406,-2.201,-1.5330000000000001,-0.22899999999999998,-1.514,-1.557,0.015,-0.016,-1.36,-1.7990000000000002,-3.489,0.9840000000000001,4.723,-2.476,-1.234,0.415,-2.461,0.26899999999999996,-3.909,-1.734,-1.778,-1.255,2.3680000000000003,0.204,-1.86,-1.492,-1.227
137,-1.4409999999999998,-2.7060000000000004,-1.1420000000000001,0.39299999999999996,-1.33,0.33299999999999996,-1.415,-1.396,-1.266,-2.113,-1.3430000000000002,-0.308,-1.4680000000000002,-2.16,-0.7859999999999999,0.228,2.419,1.9869999999999999,-2.932,-2.096,1.83,0.01,2.495,1.2109999999999999,-1.709,-1.798,0.067,-1.673,-1.2,0.07200000000000001,0.198,-1.857,-0.894,-1.567,1.088,3.0780000000000003,-1.443,-1.82,1.043,-2.39,1.403,-2.186,-2.213,-1.079,0.12,2.967,-1.036,-2.28,-0.18600000000000003,-0.445
138,1.9709999999999999,-2.897,-0.17300000000000001,0.316,-1.406,0.895,-2.102,1.176,-2.248,-1.52,-1.7590000000000001,-0.363,-2.258,-1.96,0.154,0.248,2.9560000000000004,5.141,-0.868,-2.281,2.904,-2.4,1.371,0.9790000000000001,-3.112,-1.8259999999999998,-0.111,-0.884,-0.5529999999999999,0.6559999999999999,0.47700000000000004,-2.1630000000000003,-0.75,-3.247,0.598,4.677,-1.412,-0.655,2.661,-2.439,0.46399999999999997,-3.327,-2.025,-2.2319999999999998,-0.784,-0.26899999999999996,0.0,-1.85,-1.034,-0.8
139,-1.254,-2.943,0.5870000000000001,0.165,-0.9,1.251,-1.817,-0.392,-1.999,-2.1719999999999997,-0.379,-0.985,-1.8230000000000002,-0.87,-0.922,-0.977,0.845,2.133,-2.515,-1.67,1.406,-2.71,1.4380000000000002,0.825,-1.84,-1.208,0.099,-1.431,-1.226,-0.152,1.547,-1.7309999999999999,0.0,-1.301,0.106,4.744,-2.117,-1.4409999999999998,0.324,-2.66,-0.852,-3.319,-1.7309999999999999,-2.476,-3.475,-0.147,-1.012,-3.01,-1.088,-0.623
140,-1.369,-2.9139999999999997,-0.287,2.4219999999999997,-2.878,-0.18,-3.133,0.718,-1.3630000000000002,-2.4019999999999997,-2.727,0.914,-3.3560000000000003,-2.85,-0.10800000000000001,-0.009000000000000001,2.4819999999999998,-2.779,-2.2969999999999997,-1.085,-0.753,1.18,-0.47700000000000004,0.7120000000000001,-1.706,-3.049,0.674,0.905,1.236,0.114,0.9279999999999999,-2.0909999999999997,-1.4040000000000001,-2.41,1.729,3.083,-2.077,-1.158,-0.18100000000000002,-2.16,-0.062,-1.651,-2.344,-3.347,-0.185,-2.909,-1.867,-4.0,-1.037,-3.045
